character,movie,mbti,href,year,notes,id
Tia Russell,uncle buck,ISTJ,https://www.personality-database.com/profile/26504/tia-russell-uncle-buck-1989-mbti-personality-type,1989.0,,98554.0
Miles Russell,uncle buck,ISTP,https://www.personality-database.com/profile/26505/miles-russell-uncle-buck-1989-mbti-personality-type,1989.0,,98554.0
Patrick Stewart,the perks of being a wallflower,ENFP,https://www.personality-database.com/profile/23951/patrick-stewart-the-perks-of-being-a-wallflower-2012-mbti-personality-type,2012.0,,1659337.0
"Samantha ""Sam"" Button",the perks of being a wallflower,ESFJ,https://www.personality-database.com/profile/23950/samantha-sam-button-the-perks-of-being-a-wallflower-2012-mbti-personality-type,2012.0,,1659337.0
Candace Kelmeckis,the perks of being a wallflower,ESFJ,https://www.personality-database.com/profile/191540/candace-kelmeckis-the-perks-of-being-a-wallflower-2012-mbti-personality-type,2012.0,,1659337.0
Brad Hayes,the perks of being a wallflower,ESFJ,https://www.personality-database.com/profile/180048/brad-hayes-the-perks-of-being-a-wallflower-2012-mbti-personality-type,2012.0,,1659337.0
Mary Elizabeth,the perks of being a wallflower,ESFP,https://www.personality-database.com/profile/180038/mary-elizabeth-the-perks-of-being-a-wallflower-2012-mbti-personality-type,2012.0,,1659337.0
Bob,the perks of being a wallflower,ESFP,https://www.personality-database.com/profile/220421/bob-the-perks-of-being-a-wallflower-2012-mbti-personality-type,2012.0,,1659337.0
Mr. Anderson,the perks of being a wallflower,INFJ,https://www.personality-database.com/profile/180036/mr-anderson-the-perks-of-being-a-wallflower-2012-mbti-personality-type,2012.0,,1659337.0
Charlie Kelmeckis,the perks of being a wallflower,INFP,https://www.personality-database.com/profile/9736/charlie-kelmeckis-the-perks-of-being-a-wallflower-2012-mbti-personality-type,2012.0,,1659337.0
Ponytail Derek,the perks of being a wallflower,ISFP,https://www.personality-database.com/profile/191539/ponytail-derek-the-perks-of-being-a-wallflower-2012-mbti-personality-type,2012.0,,1659337.0
Craig,the perks of being a wallflower,ISTP,https://www.personality-database.com/profile/180037/craig-the-perks-of-being-a-wallflower-2012-mbti-personality-type,2012.0,,1659337.0
Rory Peters,final destination 2,ENFP,https://www.personality-database.com/profile/23030/rory-peters-final-destination-2-2003-mbti-personality-type,2003.0,,309593.0
Shaina Gordon,final destination 2,ESFP,https://www.personality-database.com/profile/389823/shaina-gordon-final-destination-2-2003-mbti-personality-type,2003.0,,309593.0
Kat Jennings,final destination 2,ESTJ,https://www.personality-database.com/profile/23029/kat-jennings-final-destination-2-2003-mbti-personality-type,2003.0,,309593.0
Evan Lewis,final destination 2,ESTP,https://www.personality-database.com/profile/23026/evan-lewis-final-destination-2-2003-mbti-personality-type,2003.0,,309593.0
Kimberly Corman,final destination 2,INFP,https://www.personality-database.com/profile/23024/kimberly-corman-final-destination-2-2003-mbti-personality-type,2003.0,,309593.0
Eugene Dix,final destination 2,INTJ,https://www.personality-database.com/profile/23031/eugene-dix-final-destination-2-2003-mbti-personality-type,2003.0,,309593.0
Nora Carpenter,final destination 2,ISFJ,https://www.personality-database.com/profile/23028/nora-carpenter-final-destination-2-2003-mbti-personality-type,2003.0,,309593.0
Tim Carpenter,final destination 2,ISFP,https://www.personality-database.com/profile/23027/tim-carpenter-final-destination-2-2003-mbti-personality-type,2003.0,,309593.0
Thomas Burke,final destination 2,ISTJ,https://www.personality-database.com/profile/23025/thomas-burke-final-destination-2-2003-mbti-personality-type,2003.0,,309593.0
Isabella Hudson,final destination 2,ISTP,https://www.personality-database.com/profile/389826/isabella-hudson-final-destination-2-2003-mbti-personality-type,2003.0,,309593.0
Jack Twist,brokeback mountain,ENFP,https://www.personality-database.com/profile/22052/jack-twist-brokeback-mountain-2005-mbti-personality-type,2005.0,,388795.0
LaShawn Malone,brokeback mountain,ESFJ,https://www.personality-database.com/profile/22058/lashawn-malone-brokeback-mountain-2005-mbti-personality-type,2005.0,,388795.0
Cassie Cartwright,brokeback mountain,ESFP,https://www.personality-database.com/profile/22057/cassie-cartwright-brokeback-mountain-2005-mbti-personality-type,2005.0,,388795.0
Lureen Newsome Twist,brokeback mountain,ESTJ,https://www.personality-database.com/profile/22056/lureen-newsome-twist-brokeback-mountain-2005-mbti-personality-type,2005.0,,388795.0
Joe Aguirre,brokeback mountain,ESTJ,https://www.personality-database.com/profile/22054/joe-aguirre-brokeback-mountain-2005-mbti-personality-type,2005.0,,388795.0
Alma Beers Del Mar,brokeback mountain,ISFJ,https://www.personality-database.com/profile/22055/alma-beers-del-mar-brokeback-mountain-2005-mbti-personality-type,2005.0,,388795.0
"Alma Del Mar Jr. (""Junior"")",brokeback mountain,ISFP,https://www.personality-database.com/profile/22060/alma-del-mar-jr-junior-brokeback-mountain-2005-mbti-personality-type,2005.0,,388795.0
Randall Malone,brokeback mountain,ISFP,https://www.personality-database.com/profile/22059/randall-malone-brokeback-mountain-2005-mbti-personality-type,2005.0,,388795.0
Ennis Del Mar,brokeback mountain,ISTP,https://www.personality-database.com/profile/22053/ennis-del-mar-brokeback-mountain-2005-mbti-personality-type,2005.0,,388795.0
George Bailey,it's a wonderful life,ENFP,https://www.personality-database.com/profile/8899/george-bailey-its-a-wonderful-life-1946-mbti-personality-type,1946.0,,38650.0
Violet Bick,it's a wonderful life,ESFP,https://www.personality-database.com/profile/407282/violet-bick-its-a-wonderful-life-1946-mbti-personality-type,1946.0,,38650.0
Uncle Billy,it's a wonderful life,ESFP,https://www.personality-database.com/profile/16101/uncle-billy-its-a-wonderful-life-1946-mbti-personality-type,1946.0,,38650.0
Sam Wainwright,it's a wonderful life,ESTP,https://www.personality-database.com/profile/407283/sam-wainwright-its-a-wonderful-life-1946-mbti-personality-type,1946.0,,38650.0
Mary Bailey,it's a wonderful life,INFP,https://www.personality-database.com/profile/8900/mary-bailey-its-a-wonderful-life-1946-mbti-personality-type,1946.0,,38650.0
Clarence Odbody,it's a wonderful life,ISFJ,https://www.personality-database.com/profile/76862/clarence-odbody-its-a-wonderful-life-1946-mbti-personality-type,1946.0,,38650.0
Henry Potter,it's a wonderful life,ISTJ,https://www.personality-database.com/profile/8901/henry-potter-its-a-wonderful-life-1946-mbti-personality-type,1946.0,,38650.0
Sam,garden state,ENFP,https://www.personality-database.com/profile/5634/sam-garden-state-2004-mbti-personality-type,2004.0,,333766.0
Andrew Largeman,garden state,INFJ,https://www.personality-database.com/profile/5633/andrew-largeman-garden-state-2004-mbti-personality-type,2004.0,,333766.0
Mark,garden state,ISTP,https://www.personality-database.com/profile/320494/mark-garden-state-2004-mbti-personality-type,2004.0,,333766.0
Mr. Walker,the devil's rejects,ENFP,https://www.personality-database.com/profile/1603194/mr-walker-the-devils-rejects-2005-mbti-personality-type,2005.0,,395584.0
Sheriff Wydell,the devil's rejects,ENTJ,https://www.personality-database.com/profile/322579/sheriff-wydell-the-devils-rejects-2005-mbti-personality-type,2005.0,,395584.0
Otis B. Driftwood,the devil's rejects,ENTP,https://www.personality-database.com/profile/322577/otis-b-driftwood-the-devils-rejects-2005-mbti-personality-type,2005.0,,395584.0
Captain Spaulding (Cutter),the devil's rejects,ENTP,https://www.personality-database.com/profile/52711/captain-spaulding-cutter-the-devils-rejects-2005-mbti-personality-type,2005.0,,395584.0
Mama Firefly (Gloria Teasdale),the devil's rejects,ESFP,https://www.personality-database.com/profile/322578/mama-firefly-gloria-teasdale-the-devils-rejects-2005-mbti-personality-type,2005.0,,395584.0
Baby,the devil's rejects,ESFP,https://www.personality-database.com/profile/322576/baby-the-devils-rejects-2005-mbti-personality-type,2005.0,,395584.0
Rondo,the devil's rejects,ESTP,https://www.personality-database.com/profile/1603209/rondo-the-devils-rejects-2005-mbti-personality-type,2005.0,,395584.0
Charlie Altamont,the devil's rejects,ESTP,https://www.personality-database.com/profile/1603159/charlie-altamont-the-devils-rejects-2005-mbti-personality-type,2005.0,,395584.0
Jimmy,the devil's rejects,INTP,https://www.personality-database.com/profile/1603160/jimmy-the-devils-rejects-2005-mbti-personality-type,2005.0,,395584.0
Clevon,the devil's rejects,ISFP,https://www.personality-database.com/profile/1603211/clevon-the-devils-rejects-2005-mbti-personality-type,2005.0,,395584.0
Marley,marley & me,ENFP,https://www.personality-database.com/profile/1581271/marley-marley-me-2008-mbti-personality-type,2008.0,,822832.0
Arnie Klein,marley & me,INFJ,https://www.personality-database.com/profile/231878/arnie-klein-marley-me-2008-mbti-personality-type,2008.0,,822832.0
Dave,captain fantastic,ENFP,https://www.personality-database.com/profile/1581231/dave-captain-fantastic-2016-mbti-personality-type,2016.0,,3553976.0
Zaja Cash,captain fantastic,ENTP,https://www.personality-database.com/profile/101375/zaja-cash-captain-fantastic-2016-mbti-personality-type,2016.0,,3553976.0
Harper,captain fantastic,ESFJ,https://www.personality-database.com/profile/465890/harper-captain-fantastic-2016-mbti-personality-type,2016.0,,3553976.0
Claire McCune,captain fantastic,ESTP,https://www.personality-database.com/profile/364458/claire-mccune-captain-fantastic-2016-mbti-personality-type,2016.0,,3553976.0
Kielyr Cash,captain fantastic,INFJ,https://www.personality-database.com/profile/101372/kielyr-cash-captain-fantastic-2016-mbti-personality-type,2016.0,,3553976.0
Leslie Cash,captain fantastic,INFP,https://www.personality-database.com/profile/101377/leslie-cash-captain-fantastic-2016-mbti-personality-type,2016.0,,3553976.0
Nai Cash,captain fantastic,INFP,https://www.personality-database.com/profile/101376/nai-cash-captain-fantastic-2016-mbti-personality-type,2016.0,,3553976.0
Bodevan Cash,captain fantastic,INFP,https://www.personality-database.com/profile/101371/bodevan-cash-captain-fantastic-2016-mbti-personality-type,2016.0,,3553976.0
Ben Cash,captain fantastic,INTJ,https://www.personality-database.com/profile/101370/ben-cash-captain-fantastic-2016-mbti-personality-type,2016.0,,3553976.0
Vespyr,captain fantastic,ISFP,https://www.personality-database.com/profile/101373/vespyr-captain-fantastic-2016-mbti-personality-type,2016.0,,3553976.0
Rellian Cash,captain fantastic,ISTP,https://www.personality-database.com/profile/101374/rellian-cash-captain-fantastic-2016-mbti-personality-type,2016.0,,3553976.0
Joey Pantucci,deep rising,ENFP,https://www.personality-database.com/profile/1181895/joey-pantucci-deep-rising-1998-mbti-personality-type,1998.0,,118956.0
Mulligan,deep rising,ENTP,https://www.personality-database.com/profile/1181933/mulligan-deep-rising-1998-mbti-personality-type,1998.0,,118956.0
Tommy Nettle,atonement,ENFP,https://www.personality-database.com/profile/1142457/tommy-nettle-atonement-2007-mbti-personality-type,2007.0,,783233.0
Paul Marshall,atonement,ENTJ,https://www.personality-database.com/profile/1142444/paul-marshall-atonement-2007-mbti-personality-type,2007.0,,783233.0
Grace Turner,atonement,ESFJ,https://www.personality-database.com/profile/1142477/grace-turner-atonement-2007-mbti-personality-type,2007.0,,783233.0
Cecilia Tallis,atonement,ESTJ,https://www.personality-database.com/profile/19028/cecilia-tallis-atonement-2007-mbti-personality-type,2007.0,,783233.0
Briony Tallis,atonement,INFP,https://www.personality-database.com/profile/19027/briony-tallis-atonement-2007-mbti-personality-type,2007.0,,783233.0
Robbie Turner,atonement,ISFP,https://www.personality-database.com/profile/19029/robbie-turner-atonement-2007-mbti-personality-type,2007.0,,783233.0
Lola Quincey,atonement,ISTJ,https://www.personality-database.com/profile/1142415/lola-quincey-atonement-2007-mbti-personality-type,2007.0,,783233.0
Jenny the Donkey,the banshees of inisherin,ENFP,https://www.personality-database.com/profile/1136648/jenny-the-donkey-the-banshees-of-inisherin-2022-mbti-personality-type,2022.0,,11813216.0
Pádraic Súilleabháin,the banshees of inisherin,ESFJ,https://www.personality-database.com/profile/558588/pdraic-silleabhin-the-banshees-of-inisherin-2022-mbti-personality-type,2022.0,,11813216.0
Dominic Kearney,the banshees of inisherin,ESFP,https://www.personality-database.com/profile/558591/dominic-kearney-the-banshees-of-inisherin-2022-mbti-personality-type,2022.0,,11813216.0
Padear Kearney,the banshees of inisherin,ESTJ,https://www.personality-database.com/profile/951484/padear-kearney-the-banshees-of-inisherin-2022-mbti-personality-type,2022.0,,11813216.0
Siobhán Súilleabháin,the banshees of inisherin,INFJ,https://www.personality-database.com/profile/558590/siobhn-silleabhin-the-banshees-of-inisherin-2022-mbti-personality-type,2022.0,,11813216.0
Colm Doherty,the banshees of inisherin,INTJ,https://www.personality-database.com/profile/558589/colm-doherty-the-banshees-of-inisherin-2022-mbti-personality-type,2022.0,,11813216.0
Mrs. McCormack,the banshees of inisherin,INTJ,https://www.personality-database.com/profile/1294743/mrs-mccormack-the-banshees-of-inisherin-2022-mbti-personality-type,2022.0,,11813216.0
Jonjo Devine,the banshees of inisherin,ISFJ,https://www.personality-database.com/profile/1333303/jonjo-devine-the-banshees-of-inisherin-2022-mbti-personality-type,2022.0,,11813216.0
Flaemmchen,grand hotel,ENFP,https://www.personality-database.com/profile/909324/flaemmchen-grand-hotel-1932-mbti-personality-type,1932.0,,22958.0
Baron Felix von Geigern,grand hotel,ENTP,https://www.personality-database.com/profile/346011/baron-felix-von-geigern-grand-hotel-1932-mbti-personality-type,1932.0,,22958.0
General Director Preysing,grand hotel,ESTP,https://www.personality-database.com/profile/346013/general-director-preysing-grand-hotel-1932-mbti-personality-type,1932.0,,22958.0
Otto Kringelein,grand hotel,INFP,https://www.personality-database.com/profile/346012/otto-kringelein-grand-hotel-1932-mbti-personality-type,1932.0,,22958.0
Grusinskaya,grand hotel,ISFP,https://www.personality-database.com/profile/346014/grusinskaya-grand-hotel-1932-mbti-personality-type,1932.0,,22958.0
Murray Siskind,white noise,INFJ,https://www.personality-database.com/profile/627167/murray-siskind-white-noise-2022-mbti-personality-type,2022.0,,6160448.0
Denise,white noise,ESTJ,https://www.personality-database.com/profile/627172/denise-white-noise-2022-mbti-personality-type,2022.0,,6160448.0
Babette Gladney,white noise,INFP,https://www.personality-database.com/profile/627166/babette-gladney-white-noise-2022-mbti-personality-type,2022.0,,6160448.0
