character,movie,mbti,href,year,id
Floyd,the shawshank redemption,ISFP,https://www.personality-database.com/profile/70275/floyd-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
1967 Parole Hearings Man,the shawshank redemption,ISTJ,https://www.personality-database.com/profile/142038/1967-parole-hearings-man-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
1966 D. A.,the shawshank redemption,ISTJ,https://www.personality-database.com/profile/142036/1966-d-a-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
1957 Parole Hearings Man,the shawshank redemption,ISTJ,https://www.personality-database.com/profile/142022/1957-parole-hearings-man-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
1954 Food - Way Manager,the shawshank redemption,ISTJ,https://www.personality-database.com/profile/142020/1954-food-way-manager-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
Guard Dekins,the shawshank redemption,ISTJ,https://www.personality-database.com/profile/142015/guard-dekins-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
Hole Guard,the shawshank redemption,ISTJ,https://www.personality-database.com/profile/142014/hole-guard-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
Laundry Leonard,the shawshank redemption,ISTJ,https://www.personality-database.com/profile/142008/laundry-leonard-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
1947 Parole Hearings Man,the shawshank redemption,ISTJ,https://www.personality-database.com/profile/141999/1947-parole-hearings-man-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
1946 Judge,the shawshank redemption,ISTJ,https://www.personality-database.com/profile/141998/1946-judge-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
Ernie,the shawshank redemption,ISTJ,https://www.personality-database.com/profile/141992/ernie-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
1946 D. A.,the shawshank redemption,ISTJ,https://www.personality-database.com/profile/141988/1946-d-a-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
Ellis Boyd “Red” Redding,the shawshank redemption,ISTP,https://www.personality-database.com/profile/8706/ellis-boyd-red-redding-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
Jake,the shawshank redemption,ISTP,https://www.personality-database.com/profile/362439/jake-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
1967 Food - Way Manager,the shawshank redemption,ISTP,https://www.personality-database.com/profile/142039/1967-food-way-manager-the-shawshank-redemption-1994-mbti-personality-type,1994.0,111161.0
Adolfo Pirelli,sweeney todd: the demon barber of fleet street,ENTP,https://www.personality-database.com/profile/138445/adolfo-pirelli-sweeney-todd-the-demon-barber-of-fleet-street-2007-mbti-personality-type,2007.0,408236.0
Mrs. Lovett,sweeney todd: the demon barber of fleet street,ESFJ,https://www.personality-database.com/profile/49496/mrs-lovett-sweeney-todd-the-demon-barber-of-fleet-street-2007-mbti-personality-type,2007.0,408236.0
"Tobias ""Toby"" Ragg",sweeney todd: the demon barber of fleet street,ESFP,https://www.personality-database.com/profile/139221/tobias-toby-ragg-sweeney-todd-the-demon-barber-of-fleet-street-2007-mbti-personality-type,2007.0,408236.0
Beadle Bamford,sweeney todd: the demon barber of fleet street,ESTJ,https://www.personality-database.com/profile/120861/beadle-bamford-sweeney-todd-the-demon-barber-of-fleet-street-2007-mbti-personality-type,2007.0,408236.0
Lucy Barker,sweeney todd: the demon barber of fleet street,INFJ,https://www.personality-database.com/profile/138448/lucy-barker-sweeney-todd-the-demon-barber-of-fleet-street-2007-mbti-personality-type,2007.0,408236.0
Anthony Hope,sweeney todd: the demon barber of fleet street,INFJ,https://www.personality-database.com/profile/49497/anthony-hope-sweeney-todd-the-demon-barber-of-fleet-street-2007-mbti-personality-type,2007.0,408236.0
"Benjamin Barker ""Sweeney Todd""",sweeney todd: the demon barber of fleet street,INFP,https://www.personality-database.com/profile/49495/benjamin-barker-sweeney-todd-sweeney-todd-the-demon-barber-of-fleet-street-2007-mbti-personality-type,2007.0,408236.0
Johanna Barker,sweeney todd: the demon barber of fleet street,ISFJ,https://www.personality-database.com/profile/49498/johanna-barker-sweeney-todd-the-demon-barber-of-fleet-street-2007-mbti-personality-type,2007.0,408236.0
Judge Turpin,sweeney todd: the demon barber of fleet street,ISTJ,https://www.personality-database.com/profile/49499/judge-turpin-sweeney-todd-the-demon-barber-of-fleet-street-2007-mbti-personality-type,2007.0,408236.0
Lulu Plummer,the pacifier,ENTP,https://www.personality-database.com/profile/138339/lulu-plummer-the-pacifier-2005-mbti-personality-type,2005.0,395699.0
Julie Plummer,the pacifier,ESFJ,https://www.personality-database.com/profile/138340/julie-plummer-the-pacifier-2005-mbti-personality-type,2005.0,395699.0
Helga,the pacifier,ESFP,https://www.personality-database.com/profile/138342/helga-the-pacifier-2005-mbti-personality-type,2005.0,395699.0
Zoe Plummer,the pacifier,ESFP,https://www.personality-database.com/profile/138337/zoe-plummer-the-pacifier-2005-mbti-personality-type,2005.0,395699.0
Captain Bill,the pacifier,ESTJ,https://www.personality-database.com/profile/138341/captain-bill-the-pacifier-2005-mbti-personality-type,2005.0,395699.0
Dwayne Murney,the pacifier,ESTP,https://www.personality-database.com/profile/138343/dwayne-murney-the-pacifier-2005-mbti-personality-type,2005.0,395699.0
Claire Fletcher,the pacifier,ISFJ,https://www.personality-database.com/profile/138344/claire-fletcher-the-pacifier-2005-mbti-personality-type,2005.0,395699.0
Seth Plummer,the pacifier,ISFP,https://www.personality-database.com/profile/138338/seth-plummer-the-pacifier-2005-mbti-personality-type,2005.0,395699.0
Shane Wolfe,the pacifier,ISTJ,https://www.personality-database.com/profile/138336/shane-wolfe-the-pacifier-2005-mbti-personality-type,2005.0,395699.0
Hank Williams,i saw the light,ENTP,https://www.personality-database.com/profile/136205/hank-williams-i-saw-the-light-mbti-personality-type,2015.0,1490785.0
Anne Stewart,the others,ENTP,https://www.personality-database.com/profile/134746/anne-stewart-the-others-2001-mbti-personality-type,2001.0,230600.0
Mrs. Bertha Mills,the others,INFJ,https://www.personality-database.com/profile/134748/mrs-bertha-mills-the-others-2001-mbti-personality-type,2001.0,230600.0
Nicholas Stewart,the others,INFP,https://www.personality-database.com/profile/134747/nicholas-stewart-the-others-2001-mbti-personality-type,2001.0,230600.0
Lydia,the others,ISFP,https://www.personality-database.com/profile/339523/lydia-the-others-2001-mbti-personality-type,2001.0,230600.0
Grace Stewart,the others,ISTJ,https://www.personality-database.com/profile/134745/grace-stewart-the-others-2001-mbti-personality-type,2001.0,230600.0
Mr. Edmund Tuttle,the others,ISTP,https://www.personality-database.com/profile/339918/mr-edmund-tuttle-the-others-2001-mbti-personality-type,2001.0,230600.0
Marie Desalle,high fidelity,ENTP,https://www.personality-database.com/profile/132857/marie-desalle-high-fidelity-2000-mbti-personality-type,2000.0,146882.0
Barry,high fidelity,ENTP,https://www.personality-database.com/profile/132856/barry-high-fidelity-2000-mbti-personality-type,2000.0,146882.0
Liz,high fidelity,ESFJ,https://www.personality-database.com/profile/132859/liz-high-fidelity-2000-mbti-personality-type,2000.0,146882.0
